zone_id,zone_nom,code_dept,niveau_text,niveau_int,communes,n_communes,lat,lon,bws_raw,gws_raw,sev_raw,x_bws,x_gws,x_sv,x_a,spei3,spei12,S_struct_v2,S_conj_v2,H_v2,S_struct_v3,S_conj_v3,H_v3
11662,Bassin de l'Ardillere,37,vigilance,1,[],1,47.561655255009875,0.40556794073700836,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.26473144889204514,-4.753424308822899,-4.753424308822899,0.4610128290664988,0.7038539400838278,0.6535124333344144,0.4457595855409513,0.7038539400838278,0.6503504017546915
11663,Bassin de l'Echandon,37,alerte_renforcee,3,[],1,47.18699571679152,0.8216193689814045,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.28918804189879993,-4.753424308822899,-4.753424308822899,0.20385933730577377,0.7038539400838278,0.6002039379693772,0.11272790819837926,0.7038539400838278,0.5813121884040978
11664,Bassin de l'Escotais,37,alerte_renforcee,3,[],1,47.58660341360814,0.46522264309297295,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.26473144889204514,-4.753424308822899,-4.753424308822899,0.4610128290664988,0.7038539400838278,0.6535124333344144,0.4457595855409513,0.7038539400838278,0.6503504017546915
11665,Bassin de l'Esves,37,vigilance,1,[],1,47.051586060853374,0.8353071469326948,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2720579883263241,-4.753424308822899,-4.753424308822899,0.2353902703364753,0.7038539400838278,0.6067403710771433,0.18263511774782276,0.7038539400838278,0.5958041096715592
11666,Bassin de l'Indrois,37,alerte_renforcee,3,[],1,47.185441503851834,1.0836524088340842,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2761181617748462,-4.753424308822899,-4.753424308822899,0.19915418046115047,0.7038539400838278,0.5992285484068013,0.11154806307680866,0.7038539400838278,0.5810676038652527
11667,Bassin de la Bourouse,37,crise,4,[],1,47.04686766217871,0.4379070736192311,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.27906292112770975,-4.753424308822899,-4.753424308822899,0.23791204614497413,0.7038539400838278,0.6072631408559185,0.18356394757081262,0.7038539400838278,0.5959966581762469
11668,Bassin de la Brenne,37,vigilance,1,[],1,47.543635508623126,0.8797868346140225,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.29173065502274437,-4.753424308822899,-2.4049700843850625,0.25627541631835926,0.6545474753626696,0.5582386135601141,0.20784469154110347,0.7038539400838278,0.6010301108372914
11669,Bassin de la Bresme,37,crise,4,[],1,47.44750922430306,0.4742792064428695,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.26473144889204514,-4.753424308822899,-4.753424308822899,0.2465557021113075,0.7038539400838278,0.6090549901163089,0.20394459450283142,0.7038539400838278,0.6002216119774689
11670,Bassin de la Choisille,37,alerte_renforcee,3,[],1,47.498016578615186,0.6867811757436458,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.28006477491246096,-4.753424308822899,-2.6806585666158473,0.2520756994786572,0.6590417647279114,0.5619108627318035,0.2061915023179292,0.7038539400838278,0.6006874010049742
11671,Bassin de la Cisse,37,alerte_renforcee,3,[],1,47.49306174554488,1.0079566058040554,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.29173065502274437,-4.753424308822899,-2.4049700843850625,0.25627541631835926,0.6545474753626696,0.5582386135601141,0.20784469154110347,0.7038539400838278,0.6010301108372914
11672,Bassin de la Claise,37,vigilance,1,[],1,46.873129874102005,0.8414548956921113,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.28989239736252065,-4.753424308822899,-4.753424308822899,0.24181065758950604,0.7038539400838278,0.6080713317488281,0.18496867823104368,0.7038539400838278,0.5962878619914366
11673,Bassin de la Deme,37,alerte_renforcee,3,[],1,47.6391833823166,0.6923717514463315,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.23855631957577583,-4.753424308822899,-1.8075899704096512,0.45158978251264187,0.6485687140854496,0.6001115226309554,0.43785175300690476,0.7038539400838278,0.6487110903414871
11674,Bassin de la Fare,37,alerte_renforcee,3,[],1,47.552560801057666,0.32042166199280786,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.2673009842742272,-4.753424308822899,-4.753424308822899,0.46193786180408436,0.7038539400838278,0.653704194694785,0.4465066395438842,0.7038539400838278,0.6505052677243507
11675,Bassin de la Fontaine Menard,37,crise,4,[],1,47.33418329400585,0.5879343697435935,0.067236989736557,0.09303999692201614,0.3887201098512957,0.11206164956092834,0.6202666461467743,0.1295733699504319,0.29006141769252713,-4.753424308822899,-4.753424308822899,0.24729026561032236,0.7038539400838278,0.6092072667765029,0.19422666308266084,0.7038539400838278,0.5982070630070355
11676,Bassin de la Manse,37,alerte_renforcee,3,[],1,47.139245922814744,0.567631055895854,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.29006141769252713,-4.753424308822899,-4.753424308822899,0.2418715049083084,0.7038539400838278,0.6080839455344319,0.18499031167889168,0.7038539400838278,0.5962923466536764
11677,Bassin de la Masse,37,vigilance,1,[],1,47.3979858954995,1.0463142352672195,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.29173065502274437,-4.753424308822899,-2.4049700843850625,0.25627541631835926,0.6545474753626696,0.5582386135601141,0.20784469154110347,0.7038539400838278,0.6010301108372914
