zone_id,zone_nom,code_dept,niveau_text,niveau_int,communes,n_communes,lat,lon,bws_raw,gws_raw,sev_raw,x_bws,x_gws,x_sv,x_a,spei3_t,spei12_t,spei3_lag1,spei12_lag1,spei3_lag2,spei12_lag2,S_struct_v2,S_conj_v2,H_v2,S_struct_v3,S_conj_v3,H_v3
8271,BAS LEON,29,vigilance,1,[],1,48.50303757599155,-4.559296500912717,0.18806181848049164,,0.3379714337673995,0.31343636413415277,,0.11265714458913317,0.047286260904479724,-2.060618118576605,-1.6784679967727436,-0.7436800271517999,-1.2895068573927624,-1.487946681481823,-1.2417146165646282,0.20202469301475476,0.48513483676208485,0.38310035149973976,0.19475736942105126,0.5074641491524761,0.3996506392779115
8272,ELORN,29,vigilance,1,[],1,48.43271394423191,-4.108016947882483,0.18806181848049164,,0.3379714337673995,0.31343636413415277,,0.11265714458913317,0.0900804312600078,-1.5850076208759998,-1.9633614638901937,-0.9866366209818076,-1.5808027366830752,-1.5609678956502437,-1.354963520062039,0.21993853176823164,0.47227403347721403,0.3790592359080446,0.2159003746025666,0.49537784574487886,0.396656479257354
8273,BAIE DE DOUARNENEZ - OUEST CORNOUAILLE,29,vigilance,1,[],1,48.06617286188056,-4.460719227555371,0.18806181848049164,,0.3379714337673995,0.31343636413415277,,0.11265714458913317,0.011356171276148202,-1.6199875804185917,-1.4940138102294702,-0.7255780020978232,-1.0861923889146625,-1.4863905713242653,-1.1910986037813178,0.18698419037963923,0.43804774033460453,0.33928772988283845,0.1704130521630134,0.44751191666554474,0.34034624228533455
8274,HAUT LEON - TREGOR,29,vigilance,1,[],1,48.565108550632765,-3.878342637373443,0.18806181848049164,,0.3379714337673995,0.31343636413415277,,0.11265714458913317,0.0900804312600078,-1.5850076208759998,-1.9633614638901937,-0.9866366209818076,-1.5808027366830752,-1.5609678956502437,-1.354963520062039,0.21993853176823164,0.47227403347721403,0.3790592359080446,0.2159003746025666,0.49537784574487886,0.396656479257354
8275,SUD CORNOUAILLE - ISOLE,29,vigilance,1,[],1,47.93060045761685,-3.6885048717639117,0.18806181848049164,,0.3379714337673995,0.31343636413415277,,0.11265714458913317,0.15367067007296262,-3.7190164854556804,-1.7334461882803418,-0.7877541689165112,-1.1882793719821332,-1.4055167208870676,-1.1089918552230953,0.24655770150388712,0.5976666908003481,0.4987827017129749,0.2395091960165009,0.6502895200448712,0.5497315910544118
3237,Zone sud,2A,alerte,2,[],1,41.53793061791072,9.17353403100001,0.09864452481269836,,0.3361932201594844,0.16440754135449728,,0.11206440671982813,0.4028028346910188,-1.709671941779551,-3.7190164854556804,-1.146487371999282,-2.5177122320198677,-0.5787292836903082,-1.2183065042877268,0.264200919960483,0.5973525473276274,0.5034526894485021,0.19577841380019356,0.6502895200448712,0.5390264120680373
3238,Zone nord,2A,alerte,2,[],1,41.92756995015394,8.99209188356399,0.09864452481269836,,0.3361932201594844,0.16440754135449728,,0.11206440671982813,0.3173454248721073,-1.587081568189849,-2.473038302557066,-1.0006780329474108,-1.9605693233517574,-0.5099536423860378,-1.0462334045465134,0.22842805073396197,0.5125285846676964,0.4155849621063579,0.18436865738631103,0.5528766210527023,0.4375386529342489
4605,zone non couverte par l'arrêté cadre,2B,vigilance,1,[],1,42.424179181055834,9.100681583096076,0.09864452481269836,,0.3361932201594844,0.16440754135449728,,0.11206440671982813,0.4099268018813413,-1.6181480816061165,-2.1497835157748497,-1.2407242744393159,-1.7006397930671584,-0.8891695919810271,-1.4710945345645032,0.26718304576108315,0.48884305872933426,0.4095309207677271,0.1966519487155834,0.5180471481470621,0.40961901509057075
9919,Tescou,31,alerte_renforcee,3,[],1,43.90012106819482,1.5313508574320467,0.0412340946495533,0.09303999692201614,0.3956077535530414,0.06872349108258884,0.6202666461467743,0.13186925118434714,0.3629845771813119,-2.053502587816052,-1.0864541279770685,-1.2983137306201238,0.022655074027950795,-1.3280843659782096,0.20385932295468764,0.2518735237871151,0.4577732952323043,0.3796222470241017,0.16477597778190656,0.5065995502231663,0.3885404171523772
9934,Système Neste,31,vigilance,1,[],1,43.256721302624,0.9182150953736494,0.4511517584323883,0.09303999692201614,0.4328619208956447,0.7519195973873138,0.6202666461467743,0.14428730696521488,0.18595869778209873,-1.7793677549944085,-0.6106631897544006,-1.0938925393354193,0.15539323757270254,-1.0491414359112436,0.1452387631286129,0.5297422603557609,0.41531854703242177,0.4621495431043066,0.4889378854708671,0.47081095843160176,0.4775257582341441
9937,Secteur sud du département des petits cours d'eau non réalimentés non instrumentés,31,alerte_renforcee,3,[],1,43.13124333134787,0.7749067374599244,0.4511517584323883,0.09303999692201614,0.4328619208956447,0.7519195973873138,0.6202666461467743,0.14428730696521488,0.15859718624236988,-1.5915521362143865,-0.5170981392277579,-0.918983791884594,0.2628611117309458,-1.008106338278961,0.327437348833726,0.5198921162014585,0.38762818019788065,0.444324475227172,0.4767762736041747,0.44313769530627906,0.45625013467258946
9938,Secteur rive droite Garonne des petits cours d'eau non réalimentés non instrumentés,31,alerte_renforcee,3,[],1,43.36687266956028,1.6092317052746443,0.4511517584323883,0.09303999692201614,0.4328619208956447,0.7519195973873138,0.6202666461467743,0.14428730696521488,0.21822798459703852,-1.8184759465564582,-0.6530794365372848,-1.0594990264137634,0.03564235426147887,-1.0080506620403427,-0.009381521877294045,0.5413592036091391,0.4209161527654795,0.4697387904441261,0.5018837678695963,0.4762308240271564,0.4856361789074991
9939,Secteur rive gauche Garonne des petits cours d'eau non réalimentés non instrumentés,31,crise,4,[],1,43.7339430093336,1.1027550848598047,0.4511517584323883,0.09303999692201614,0.4328619208956447,0.7519195973873138,0.6202666461467743,0.14428730696521488,0.3475401015461541,-2.0277531561195126,-1.2097660538947994,-1.4307389093061125,-0.02655561911323076,-1.2210064452655236,0.2832252856690826,0.5879115657108208,0.45954795982745494,0.5081100207059537,0.5435967073356874,0.5034452404409822,0.5174014218338717
7464,bassin de l'Anglin amont confuence allemette,36,alerte_renforcee,3,[],1,46.46178954974938,1.4058580515907075,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.19874385646686457,-0.9462798221110422,-0.8468422677868349,0.14404503009563357,-0.11635664733079971,-1.2750619981874487,-0.35811901328731155,0.20899718286706986,0.3100244581335761,0.2612300138368689,0.1717690232149871,0.3211778511360208,0.25018243599599765
7465,bassin de l'Anglin aval confluence allemette,36,alerte_renforcee,3,[],1,46.53125223278364,1.1863141923559881,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.21607773455387883,-1.2201546531319687,-1.2373567520084372,-0.12075622008402441,-0.45519113912280895,-1.3133545344751978,-0.577089752290337,0.215237378978395,0.3805755466190965,0.30888539373940727,0.17455291287905805,0.3822120472946914,0.2924095292368579
7466,bassin de la Bouzanne,36,alerte_renforcee,3,[],1,46.59864587670259,1.728825138997959,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.15498279320354744,-0.962666806711786,-0.8725937780115529,0.12531358927445357,-0.009121088048124676,-1.2931675623377588,-0.24545850456850532,0.1932432000922757,0.31490837172136243,0.25656211834604276,0.16396308675234533,0.3249325251597339,0.24886686254124182
7467,bassin de la Claise,36,alerte_renforcee,3,[],1,46.81072014851388,1.252990784176318,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2886347028911114,-1.589162570537619,-1.4662861503586055,-0.4476968674114257,-0.5075616032138947,-1.4660321888014523,-0.658989627109724,0.2413578875797987,0.4333776191234235,0.3572157448996527,0.18480742605038059,0.442766951706949,0.3421464507344616
7468,bassin de La Creuse,36,alerte,2,[],1,46.57521286090595,1.436980710394474,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.19874385646686457,-0.9462798221110422,-0.8468422677868349,0.14404503009563357,-0.11635664733079971,-1.2750619981874487,-0.35811901328731155,0.20899718286706986,0.3100244581335761,0.2612300138368689,0.1717690232149871,0.3211778511360208,0.25018243599599765
7469,bassin de la Gartempe,36,alerte,2,[],1,46.740354486221776,0.8922467581014343,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.287541013289977,-1.875253185847317,-2.0442230972344992,-0.7591187725841999,-0.7191752473924727,-1.8021344437130384,-0.8272540301689453,0.24096415932339033,0.4952666924626885,0.40541822139612815,0.1846668041775703,0.5054674403675627,0.3944149885448369
7470,bassin de l'Indre amont à châteauroux,36,alerte_renforcee,3,[],1,46.648369940203736,1.9683685416395802,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.21977754377430986,-0.749825002995985,-0.6587315454900377,0.5310746431424844,0.29247570914964544,-1.0112747082310185,-0.018158948362677764,0.17887155798095736,0.26099650616329634,0.21851306961676162,0.10597256048521896,0.27268098958262316,0.18780584280707158
7471,bassin de l'Indre aval à châteauroux,36,alerte,2,[],1,46.91657960836818,1.3329708291489584,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2538630410411538,-1.9704333545913655,-1.8885145310799103,-0.9398565180226299,-0.8570764930398688,-1.842784348389337,-0.7449385790573531,0.19114233699702118,0.49111144261013756,0.38425585081824726,0.10944727670974648,0.4962766475636162,0.3598781563084583
7472,bassin de l'Indrois,36,alerte_renforcee,3,[],1,47.03812340702538,1.3107095547126675,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2538630410411538,-1.9704333545913655,-1.8885145310799103,-0.9398565180226299,-0.8570764930398688,-1.842784348389337,-0.7449385790573531,0.19114233699702118,0.49111144261013756,0.38425585081824726,0.10944727670974648,0.4962766475636162,0.3598781563084583
7473,bassin de la Tourmente,36,alerte_renforcee,3,[],1,47.07438363632988,1.3571030443859928,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2538630410411538,-1.9704333545913655,-1.8885145310799103,-0.9398565180226299,-0.8570764930398688,-1.842784348389337,-0.7449385790573531,0.19114233699702118,0.49111144261013756,0.38425585081824726,0.10944727670974648,0.4962766475636162,0.3598781563084583
7474,bassin de la Trégonce,36,crise,4,[],1,46.90353927973557,1.5972627526144922,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.26036217795392974,-1.8393963701422569,-1.5730302214752132,-0.7098881380814291,-0.518742386175771,-1.923064060464586,-0.671111825031507,0.1934820262856205,0.46154707909960946,0.36050879162430255,0.11007338417313332,0.4790847812553679,0.34452822441411973
7475,bassin de la Ringoire,36,crise,4,[],1,46.899454954977756,1.6977839245733277,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2596809156734901,-1.6266624232386797,-1.315337867312469,-0.43165355854460763,-0.15630839524945167,-1.8474450904525213,-0.5354414417216942,0.19323677186466226,0.4259695732144595,0.3324525767143865,0.11000825738746169,0.448528766508695,0.31784974059966126
7476,bassin de l'Arnon,36,alerte,2,[],1,46.89409399569986,2.0990386775282937,0.067236989736557,0.09303999692201614,0.3887201098512957,0.11206164956092834,0.6202666461467743,0.1295733699504319,0.24111457629225327,-1.2694390856043762,-1.0155487238691676,-0.01544475806434219,0.0021781814093479713,-1.6181858202704862,-0.30392478957490837,0.22966940270622377,0.36582008939797506,0.3053792681777696,0.18729811921566242,0.3882742734659981,0.3022146746836407
7477,bassin de la Théols,36,alerte,2,[],1,46.895489811827275,1.9048696433221766,0.067236989736557,0.09303999692201614,0.3887201098512957,0.11206164956092834,0.6202666461467743,0.1295733699504319,0.24111457629225327,-1.2694390856043762,-1.0155487238691676,-0.01544475806434219,0.0021781814093479713,-1.6181858202704862,-0.30392478957490837,0.22966940270622377,0.36582008939797506,0.3053792681777696,0.18729811921566242,0.3882742734659981,0.3022146746836407
7478,bassin de le Fouzon,36,alerte,2,[],1,47.09870999222105,1.7101136201695977,0.067236989736557,0.09303999692201614,0.3887201098512957,0.11206164956092834,0.6202666461467743,0.1295733699504319,0.2596809156734901,-1.6266624232386797,-1.315337867312469,-0.43165355854460763,-0.15630839524945167,-1.8474450904525213,-0.5354414417216942,0.23635328488346902,0.4259695732144595,0.3497777099731695,0.190030599181219,0.448528766508695,0.3487407542747676
7479,bassin de le Modon,36,alerte,2,[],1,47.141106762657884,1.424564516989303,0.067236989736557,0.09303999692201614,0.3887201098512957,0.11206164956092834,0.6202666461467743,0.1295733699504319,0.28931133580199053,-1.9193503570376445,-1.804506302515123,-1.1519002672586214,-0.8484848936560023,-1.922450725345343,-0.7424155795661329,0.24702023612972918,0.4823059291611636,0.39704172339625754,0.19412681465039006,0.4897113506556591,0.38412794710401743
7480,bassin de Cher (36),36,vigilance,1,[],1,47.26229073477165,1.621863291953818,0.067236989736557,0.09303999692201614,0.3887201098512957,0.11206164956092834,0.6202666461467743,0.1295733699504319,0.28931133580199053,-1.9193503570376445,-1.804506302515123,-1.1519002672586214,-0.8484848936560023,-1.922450725345343,-0.7424155795661329,0.24702023612972918,0.4823059291611636,0.39704172339625754,0.19412681465039006,0.4897113506556591,0.38412794710401743
11652,Bassin de la Loire (Lre2),37,vigilance,1,[],1,47.397188427198074,0.8886686883383399,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.29173065502274437,-2.2919058888630053,-1.824855022168221,-1.228222376974818,-0.981274508525573,-1.4870166549185653,-0.563624565292566,0.25627541631835926,0.5095757030394767,0.42261847251490464,0.20784469154110347,0.5340065575086894,0.42761405399655206
11653,Bassin de la Loire (Lre1),37,vigilance,1,[],1,47.26680373039881,0.28319992011067485,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2927635517732977,-2.412952575367151,-3.7190164854556804,-1.3136874765533433,-1.4828467679235813,-1.7600285226060068,-0.8650763274453462,0.20514652086059298,0.6116385817942256,0.5011324985027241,0.11304421493001747,0.6502895200448712,0.5187733005911226
11654,Bassin du Loir (Lr1),37,vigilance,1,[],1,47.61972889907855,0.39363471159150687,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.26473144889204514,-2.527580408056364,-2.157432382138544,-1.35025534288746,-0.9749722097139335,-1.599220931721419,-0.39426038492866194,0.4610128290664988,0.5405256668622311,0.5149517911767711,0.4457595855409513,0.5582629528917464,0.5234751191934537
11655,Bassin du Cher (Ch1),37,vigilance,1,[],1,47.317731561918066,0.9768754580097883,0.067236989736557,0.09303999692201614,0.3887201098512957,0.11206164956092834,0.6202666461467743,0.1295733699504319,0.2761181617748462,-2.1666908733048076,-2.4063791918712742,-1.2927685924246,-1.1014637150706192,-1.8223416488639026,-0.699254730860782,0.24227069347995722,0.5339086382290219,0.4387576894604953,0.19234048298516304,0.5461125988227418,0.4337117044361928
11656,Bassin de l'Indre (In1),37,vigilance,1,[],1,47.20847014490092,0.5221715039386994,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.29006141769252713,-2.3854512287735816,-3.26844154527379,-1.3605036637124752,-1.3906474848474044,-1.726386638305402,-0.8499924624451188,0.20417375259151557,0.589379029585851,0.47865767433220546,0.11280542106178655,0.6203810969879396,0.4855013720844557
11657,Bassin de l'Indre (In2),37,vigilance,1,[],1,47.06699506655559,1.1032413706669164,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2582463897763409,-2.1774539231016514,-3.008364289690992,-1.171279459629535,-1.3297379915284173,-2.106497540758717,-0.9123817251103391,0.19272034254168852,0.5687378288036781,0.45522434653048793,0.10987073806518315,0.6006680256632457,0.46347429076428504
11658,Bassin de la Creuse (Cr),37,vigilance,1,[],1,46.87673914769533,0.7617984018705144,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2720579883263241,-2.311646143514066,-3.7190164854556804,-1.248139166275552,-1.7888645761164392,-2.282938313530283,-1.0875728488318097,0.2353902703364753,0.6090742087515328,0.5068163262403079,0.18263511774782276,0.6502895200448712,0.5358089682085704
11659,Bassin de la Vienne (Vn1),37,vigilance,1,[],1,47.11519330029958,0.39014086032270034,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.27906292112770975,-2.4627288806870546,-3.7190164854556804,-1.4094324713868793,-1.9186610022749782,-1.9658152104593634,-1.159603523477883,0.23791204614497413,0.6129422718879416,0.5113314288833438,0.18356394757081262,0.6502895200448712,0.5360363432748064
11660,Bassin de la Gartempe,37,vigilance,1,[],1,46.766422344215044,0.8503344022960293,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.28989239736252065,-2.241829958133678,-3.7190164854556804,-1.105326658292142,-1.7059442040100985,-2.415680937880361,-1.0354569079373421,0.24181065758950604,0.6073843052031728,0.5069133390430977,0.18496867823104368,0.6502895200448712,0.5363802175981844
11661,Bassin de l'Aigronne,37,alerte_renforcee,3,[],1,46.93085633162645,0.9247412706372342,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2582463897763409,-2.1774539231016514,-3.008364289690992,-1.171279459629535,-1.3297379915284173,-2.106497540758717,-0.9123817251103391,0.23041809485848136,0.5687378288036781,0.46660467668984085,0.1807544449150395,0.6006680256632457,0.48328858218754767
11662,Bassin de l'Ardillere,37,vigilance,1,[],1,47.561655255009875,0.40556794073700836,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.26473144889204514,-2.527580408056364,-2.157432382138544,-1.35025534288746,-0.9749722097139335,-1.599220931721419,-0.39426038492866194,0.4610128290664988,0.5405256668622311,0.5149517911767711,0.4457595855409513,0.5582629528917464,0.5234751191934537
11663,Bassin de l'Echandon,37,alerte_renforcee,3,[],1,47.18699571679152,0.8216193689814045,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.28918804189879993,-2.3448524396538444,-3.383037099103927,-1.3831724608697247,-1.3036327152889,-1.8367929189784395,-0.788572926033352,0.20385933730577377,0.5937669858799877,0.48289163436386306,0.11272790819837926,0.6284625271609359,0.49433221127145965
11664,Bassin de l'Escotais,37,alerte_renforcee,3,[],1,47.58660341360814,0.46522264309297295,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.26473144889204514,-2.527580408056364,-2.157432382138544,-1.35025534288746,-0.9749722097139335,-1.599220931721419,-0.39426038492866194,0.4610128290664988,0.5405256668622311,0.5149517911767711,0.4457595855409513,0.5582629528917464,0.5234751191934537
11665,Bassin de l'Esves,37,vigilance,1,[],1,47.051586060853374,0.8353071469326948,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2720579883263241,-2.311646143514066,-3.7190164854556804,-1.248139166275552,-1.7888645761164392,-2.282938313530283,-1.0875728488318097,0.2353902703364753,0.6090742087515328,0.5068163262403079,0.18263511774782276,0.6502895200448712,0.5358089682085704
11666,Bassin de l'Indrois,37,alerte_renforcee,3,[],1,47.185441503851834,1.0836524088340842,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2761181617748462,-2.1666908733048076,-2.4063791918712742,-1.2927685924246,-1.1014637150706192,-1.8223416488639026,-0.699254730860782,0.19915418046115047,0.5339086382290219,0.42469032547306906,0.11154806307680866,0.5461125988227418,0.40804224138127543
11667,Bassin de la Bourouse,37,crise,4,[],1,47.04686766217871,0.4379070736192311,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.27906292112770975,-2.4627288806870546,-3.7190164854556804,-1.4094324713868793,-1.9186610022749782,-1.9658152104593634,-1.159603523477883,0.23791204614497413,0.6129422718879416,0.5113314288833438,0.18356394757081262,0.6502895200448712,0.5360363432748064
11668,Bassin de la Brenne,37,vigilance,1,[],1,47.543635508623126,0.8797868346140225,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.29173065502274437,-2.2919058888630053,-1.824855022168221,-1.228222376974818,-0.981274508525573,-1.4870166549185653,-0.563624565292566,0.25627541631835926,0.5095757030394767,0.42261847251490464,0.20784469154110347,0.5340065575086894,0.42761405399655206
11669,Bassin de la Bresme,37,crise,4,[],1,47.44750922430306,0.4742792064428695,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.26473144889204514,-2.527580408056364,-2.157432382138544,-1.35025534288746,-0.9749722097139335,-1.599220931721419,-0.39426038492866194,0.2465557021113075,0.5405256668622311,0.4459755094007063,0.20394459450283142,0.5582629528917464,0.44870207113207217
11670,Bassin de la Choisille,37,alerte_renforcee,3,[],1,47.498016578615186,0.6867811757436458,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.28006477491246096,-2.6801463957111635,-1.932846044498543,-1.4872427931032288,-0.9818303697597767,-1.5222212584207273,-0.3837978626413375,0.2520756994786572,0.5401932070793155,0.44745833607140384,0.2061915023179292,0.5726629402377714,0.46303816150052046
11671,Bassin de la Cisse,37,alerte_renforcee,3,[],1,47.49306174554488,1.0079566058040554,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.29173065502274437,-2.2919058888630053,-1.824855022168221,-1.228222376974818,-0.981274508525573,-1.4870166549185653,-0.563624565292566,0.25627541631835926,0.5095757030394767,0.42261847251490464,0.20784469154110347,0.5340065575086894,0.42761405399655206
11672,Bassin de la Claise,37,vigilance,1,[],1,46.873129874102005,0.8414548956921113,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.28989239736252065,-2.241829958133678,-3.7190164854556804,-1.105326658292142,-1.7059442040100985,-2.415680937880361,-1.0354569079373421,0.24181065758950604,0.6073843052031728,0.5069133390430977,0.18496867823104368,0.6502895200448712,0.5363802175981844
11673,Bassin de la Deme,37,alerte_renforcee,3,[],1,47.6391833823166,0.6923717514463315,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.23855631957577583,-3.5091096506724524,-1.658952709268544,-1.4088212398233038,-0.795108343659317,-1.3469812982486076,-0.13948358025675414,0.45158978251264187,0.5845748119900614,0.5459030803788465,0.43785175300690476,0.6369649313921577,0.5863653849290866
11674,Bassin de la Fare,37,alerte_renforcee,3,[],1,47.552560801057666,0.32042166199280786,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.2673009842742272,-2.5012633490862264,-2.849434554296222,-1.2805613575519146,-1.021650295130548,-1.6313625156434997,-0.41037283730678803,0.46193786180408436,0.5728999009329563,0.5397255723997206,0.4465066395438842,0.587580783366144,0.5468536018484162
11675,Bassin de la Fontaine Menard,37,crise,4,[],1,47.33418329400585,0.5879343697435935,0.067236989736557,0.09303999692201614,0.3887201098512957,0.11206164956092834,0.6202666461467743,0.1295733699504319,0.29006141769252713,-2.3854512287735816,-3.26844154527379,-1.3605036637124752,-1.3906474848474044,-1.726386638305402,-0.8499924624451188,0.24729026561032236,0.589379029585851,0.4910508554238652,0.19422666308266084,0.6203810969879396,0.5071377018889464
11676,Bassin de la Manse,37,alerte_renforcee,3,[],1,47.139245922814744,0.567631055895854,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.29006141769252713,-2.3854512287735816,-3.26844154527379,-1.3605036637124752,-1.3906474848474044,-1.726386638305402,-0.8499924624451188,0.2418715049083084,0.589379029585851,0.489493315679333,0.18499031167889168,0.6203810969879396,0.5046832963775334
11677,Bassin de la Masse,37,vigilance,1,[],1,47.3979858954995,1.0463142352672195,0.07729806005954742,0.09303999692201614,0.3938548584677823,0.12883010009924573,0.6202666461467743,0.1312849528225941,0.29173065502274437,-2.2919058888630053,-1.824855022168221,-1.228222376974818,-0.981274508525573,-1.4870166549185653,-0.563624565292566,0.25627541631835926,0.5095757030394767,0.42261847251490464,0.20784469154110347,0.5340065575086894,0.42761405399655206
11678,Bassin de la Maulne,37,vigilance,1,[],1,47.542680926067334,0.24665347538839333,0.334646612405777,0.09303999692201614,0.5013862151449886,0.5577443540096283,0.6202666461467743,0.16712873838166287,0.2673009842742272,-2.5012633490862264,-2.849434554296222,-1.2805613575519146,-1.021650295130548,-1.6313625156434997,-0.41037283730678803,0.46193786180408436,0.5728999009329563,0.5397255723997206,0.4465066395438842,0.587580783366144,0.5468536018484162
11679,Bassin de la Muanne,37,vigilance,1,[],1,46.88451381114578,0.914022946987886,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2582463897763409,-2.1774539231016514,-3.008364289690992,-1.171279459629535,-1.3297379915284173,-2.106497540758717,-0.9123817251103391,0.23041809485848136,0.5687378288036781,0.46660467668984085,0.1807544449150395,0.6006680256632457,0.48328858218754767
11680,Bassin de la Roumer,37,vigilance,1,[],1,47.3744948082002,0.3725507870617457,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2927635517732977,-2.412952575367151,-3.7190164854556804,-1.3136874765533433,-1.4828467679235813,-1.7600285226060068,-0.8650763274453462,0.20514652086059298,0.6116385817942256,0.5011324985027241,0.11304421493001747,0.6502895200448712,0.5187733005911226
11681,Bassin de l'Indrois Amont,37,alerte_renforcee,3,[],1,47.08917543410893,1.2145760435968775,0.015497174113988876,0.09303999692201614,0.3827501525544368,0.025828623523314796,0.6202666461467743,0.12758338418481227,0.2538630410411538,-1.9704333545913655,-1.8885145310799103,-0.9398565180226299,-0.8570764930398688,-1.842784348389337,-0.7449385790573531,0.19114233699702118,0.49111144261013756,0.38425585081824726,0.10944727670974648,0.4962766475636162,0.3598781563084583
11682,Bassin de la Veude,37,alerte_renforcee,3,[],1,47.037753429532636,0.3471628237445732,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.2934813381472531,-2.5785274539477654,-3.7190164854556804,-1.545058932981647,-2.11375220096988,-2.0957297346420094,-1.2436423512852262,0.2431026762720097,0.6160722098288087,0.5158368516550594,0.18542616723476985,0.6502895200448712,0.5364922096875315
11683,Bassin de la Veude De Poncay,37,alerte_renforcee,3,[],1,46.98362811103774,0.5013770044298822,0.060734476894140244,0.09303999692201614,0.3794036222253042,0.1012241281569004,0.6202666461467743,0.1264678740751014,0.27906292112770975,-2.4627288806870546,-3.7190164854556804,-1.4094324713868793,-1.9186610022749782,-1.9658152104593634,-1.159603523477883,0.23791204614497413,0.6129422718879416,0.5113314288833438,0.18356394757081262,0.6502895200448712,0.5360363432748064
